# intensity_mean 	intensity_std 	 backgroudn_mean 	 backgroudn_std 	 number_inner_pixels
3.421644371941272311e+03 1.086476811102556006e+01 3.419140676117775456e+03 8.059406797581704751e+00 6.130000000000000000e+02
3.427246329526916725e+03 1.208735228338159473e+01 3.422214783821478250e+03 1.005569728195658818e+01 6.130000000000000000e+02
3.457061990212071578e+03 1.066388275927772042e+02 3.419590773809523853e+03 7.580369266120393412e+00 6.130000000000000000e+02
3.420168026101142004e+03 1.352260468164894647e+01 3.417961864406779569e+03 1.147928435946001358e+01 6.130000000000000000e+02
3.453492659053833449e+03 8.779362959797555277e+01 3.419573938506588547e+03 7.621828107320204104e+00 6.130000000000000000e+02
3.421694942903752235e+03 1.196650806927166677e+01 3.416038560411311209e+03 7.895431889023980965e+00 6.130000000000000000e+02
3.419938009787928422e+03 1.106481308916285933e+01 3.416879256965944478e+03 9.144402443152184645e+00 6.130000000000000000e+02
3.423368678629689839e+03 1.059722936409573713e+01 3.418807017543859729e+03 7.734494611442240597e+00 6.130000000000000000e+02
3.422672104404567563e+03 1.125349994390493436e+01 3.418621915103652555e+03 7.977027324791658103e+00 6.130000000000000000e+02
3.422900489396411103e+03 1.096821225275580325e+01 3.419513708513708480e+03 8.110093809596866876e+00 6.130000000000000000e+02
3.418619902120717597e+03 9.568541884289290422e+00 3.417073488372092925e+03 8.245037657330318126e+00 6.130000000000000000e+02
3.422858075040783206e+03 1.096774542409151820e+01 3.419251572327043959e+03 1.010969305934669649e+01 6.130000000000000000e+02
3.424696574225122276e+03 1.568457242265017904e+01 3.418215746421267795e+03 8.300188328185459596e+00 6.130000000000000000e+02
3.484851549755301676e+03 1.485198614706758065e+02 3.421904572564612408e+03 8.390733727824715160e+00 6.130000000000000000e+02
3.420295269168026152e+03 2.168307826399631111e+01 3.411654657293497166e+03 1.228109840909478123e+01 6.130000000000000000e+02
3.434013050570962605e+03 3.638115908952433841e+01 3.417190045248868955e+03 7.807357621476470833e+00 6.130000000000000000e+02
3.421512234910277130e+03 1.078676294699528171e+01 3.420839694656488518e+03 8.657398758117949455e+00 6.130000000000000000e+02
3.429797716150081669e+03 2.177839287204376362e+01 3.420485342019544078e+03 8.145531079430973875e+00 6.130000000000000000e+02
3.417520391517128701e+03 1.038563092449830094e+01 3.416256716417910411e+03 8.552720155243568101e+00 6.130000000000000000e+02
3.424213703099510440e+03 1.132732659203471570e+01 3.421004343105320459e+03 8.106242325124259906e+00 6.130000000000000000e+02
3.420929853181076851e+03 2.230340918961179497e+01 3.413106779661016844e+03 8.036070470850022573e+00 6.130000000000000000e+02
3.427234910277324616e+03 2.520325767156870000e+01 3.418598812553011157e+03 8.168457421029009069e+00 6.130000000000000000e+02
3.425885807504078457e+03 1.395155955108533341e+01 3.419666203059805412e+03 7.885294559128322334e+00 6.130000000000000000e+02
3.426730831973899058e+03 2.923780506720622441e+01 3.415735099337748125e+03 7.598682923015340762e+00 6.130000000000000000e+02
3.425678629690049092e+03 1.419772343771813716e+01 3.419794915254237367e+03 8.447663877831441681e+00 6.130000000000000000e+02
3.428357259380097730e+03 3.214949684113685180e+01 3.415602150537634316e+03 7.891113533243755640e+00 6.130000000000000000e+02
3.432412724306688233e+03 2.057210217375271100e+01 3.421510595358224236e+03 9.353233965816981410e+00 6.130000000000000000e+02
3.430132137030995182e+03 2.046914268961405270e+01 3.419942010309278430e+03 8.514874073921415487e+00 6.130000000000000000e+02
3.432491027732463408e+03 2.053291634408107669e+01 3.421129840546696869e+03 9.719482242089918955e+00 6.130000000000000000e+02
3.425373572593800873e+03 1.305837389080801003e+01 3.421487244897959044e+03 9.571020277071124127e+00 6.130000000000000000e+02
3.491199021207177793e+03 7.694946244553611336e+01 3.422058558558558616e+03 8.900789199430409582e+00 6.130000000000000000e+02
3.425982055464926816e+03 1.093856510433544038e+01 3.422508426966292063e+03 8.086605432021856998e+00 6.130000000000000000e+02
3.427013050570962605e+03 1.572240302643537824e+01 3.424212083847102349e+03 9.101667275773612786e+00 6.130000000000000000e+02
3.417086460032626292e+03 1.227063083571817081e+01 3.411833876221498485e+03 9.505446353647629465e+00 6.130000000000000000e+02
3.503730831973899058e+03 1.637691776114270965e+02 3.418681999999999789e+03 9.276037731704199985e+00 6.130000000000000000e+02
3.415587275693311767e+03 1.343466947124655242e+01 3.412948744769874338e+03 1.147338599936854386e+01 6.130000000000000000e+02
3.425696574225122276e+03 1.233647113541117868e+01 3.421161964472309137e+03 8.141505532596275074e+00 6.130000000000000000e+02
3.425438825448613443e+03 2.040659123096597227e+01 3.416550000000000182e+03 1.206388538193539794e+01 6.130000000000000000e+02
3.418952691680261069e+03 1.051400278590115889e+01 3.413506637168141424e+03 8.103039428720391513e+00 6.130000000000000000e+02
3.439234910277324616e+03 4.424859649611641998e+01 3.418052447552447575e+03 8.327058700219399867e+00 6.130000000000000000e+02
3.454252854812398255e+03 4.851591635210686349e+01 3.424558139534883594e+03 8.204507252475787382e+00 6.130000000000000000e+02
3.883192495921696718e+03 1.177346550223759095e+03 3.425892533936651489e+03 1.047604413979742866e+01 6.130000000000000000e+02
3.427898858075040607e+03 1.234084513834582708e+01 3.423397546012270141e+03 8.369620428979050786e+00 6.130000000000000000e+02
3.422469820554649232e+03 1.066536004370051671e+01 3.420076683937823873e+03 7.732464727717136554e+00 6.130000000000000000e+02
3.422458401305057123e+03 1.205832679432592336e+01 3.418474254742547600e+03 8.157993639182924639e+00 6.130000000000000000e+02
3.432375203915171369e+03 2.320894885277554920e+01 3.422242990654205641e+03 8.526675519647627155e+00 6.130000000000000000e+02
3.422732463295269099e+03 2.441739157623752376e+01 3.411307359307359093e+03 1.097771141271245199e+01 6.130000000000000000e+02
3.426159869494290433e+03 1.473896483764769982e+01 3.419475647668393776e+03 7.825206893270909347e+00 6.130000000000000000e+02
3.432525285481239735e+03 2.949606266961498235e+01 3.420572020725388484e+03 8.296965208313475060e+00 6.130000000000000000e+02
3.416019575856443680e+03 1.489822816412127793e+01 3.412447619047618900e+03 1.344342081146515966e+01 6.130000000000000000e+02
3.537895595432300070e+03 1.694575614107027661e+02 3.419785824345146466e+03 8.881450830269866259e+00 6.130000000000000000e+02
3.425827079934746962e+03 2.368201768473366187e+01 3.412854984894259815e+03 9.134285082729872940e+00 6.130000000000000000e+02
3.419564437194127095e+03 1.224842798654794152e+01 3.415416583416583308e+03 7.589577263079444691e+00 6.130000000000000000e+02
3.418011419249592109e+03 1.152364192033402723e+01 3.413754496402877521e+03 8.262116539387394099e+00 6.130000000000000000e+02
3.430766721044045880e+03 2.835597652605180485e+01 3.414334777898158336e+03 9.015428789670149712e+00 6.130000000000000000e+02
3.426270799347471439e+03 9.315482675026068193e+00 3.424597315436241388e+03 8.986581692236388363e+00 6.130000000000000000e+02
3.431383360522022940e+03 1.448557308263433363e+01 3.425216407355021147e+03 8.795322280826049166e+00 6.130000000000000000e+02
3.430412724306688233e+03 3.105986906203480302e+01 3.411573584905660482e+03 1.109413382772378220e+01 6.130000000000000000e+02
3.415934747145187430e+03 1.582754686039364600e+01 3.412298800436205056e+03 1.539838569767322340e+01 6.130000000000000000e+02
3.534657422512234916e+03 4.383140435216879496e+02 3.421640271493212822e+03 1.083857314408103356e+01 6.130000000000000000e+02
3.422327895595432437e+03 1.436310145824025142e+01 3.413391954022988557e+03 7.459418460443217214e+00 6.130000000000000000e+02
3.423340946166394588e+03 1.400778985395391629e+01 3.419762711864406810e+03 9.336621867679376408e+00 6.130000000000000000e+02
3.431626427406199127e+03 1.728399441949161641e+01 3.422535632183908092e+03 8.370198599814910878e+00 6.130000000000000000e+02
3.428154975530179399e+03 1.118947575076192003e+01 3.422958333333333485e+03 7.791605898320798751e+00 6.130000000000000000e+02
3.421990212071777933e+03 1.026102568357598521e+01 3.419388667992047885e+03 8.481123397909380301e+00 6.130000000000000000e+02
3.424991843393148429e+03 1.289213369787150576e+01 3.419406496062992119e+03 8.274755100569077371e+00 6.130000000000000000e+02
3.450184339314845147e+03 4.812873861510345108e+01 3.422216949152542384e+03 8.377555821347144160e+00 6.130000000000000000e+02
3.429778140293637989e+03 1.607333454289398844e+01 3.417010294117646936e+03 7.909685791816228217e+00 6.130000000000000000e+02
3.439184339314845147e+03 2.396620001843619008e+01 3.422068771138669490e+03 1.018370191153160853e+01 6.130000000000000000e+02
3.426884176182707961e+03 1.084991610382252603e+01 3.423925628140703338e+03 9.370138416916418578e+00 6.130000000000000000e+02
3.427027732463295251e+03 1.645343067545627846e+01 3.416820895522388128e+03 8.107717666840887460e+00 6.130000000000000000e+02
3.432040783034257856e+03 2.704868369137021133e+01 3.418157238734419934e+03 8.204494059264670014e+00 6.130000000000000000e+02
3.427631321370310161e+03 2.792435244421134044e+01 3.414989830508474370e+03 7.561604504543796068e+00 6.130000000000000000e+02
3.426755301794453317e+03 1.444996403011875863e+01 3.422991578947368453e+03 8.845928747263457126e+00 6.130000000000000000e+02
3.435636215334420740e+03 2.417088011187571084e+01 3.419865806451613025e+03 8.737611976925572677e+00 6.130000000000000000e+02
3.431557911908646020e+03 1.652449830564460242e+01 3.423518477043673101e+03 8.278532061261744346e+00 6.130000000000000000e+02
3.418013050570962605e+03 1.759253769927869371e+01 3.411231382978723559e+03 1.132328803784832871e+01 6.130000000000000000e+02
3.485796084828711173e+03 8.818495607148925330e+01 3.421861204013378028e+03 8.209982496764199666e+00 6.130000000000000000e+02
3.448996737357259462e+03 4.859037414113743125e+01 3.422931073446327900e+03 8.310825795393938620e+00 6.130000000000000000e+02
3.423415986949429225e+03 1.066904804466054735e+01 3.420835593220338978e+03 8.324871103229032343e+00 6.130000000000000000e+02
3.424008156606851571e+03 2.551527576285293009e+01 3.413203413940256269e+03 1.326113219285347533e+01 6.130000000000000000e+02
3.431629690048939665e+03 1.851831858984389356e+01 3.420201149425287440e+03 8.357101656920828958e+00 6.130000000000000000e+02
3.425809135399673778e+03 1.138877476318076098e+01 3.421525800711743614e+03 7.863846492285717638e+00 6.130000000000000000e+02
3.472629690048939665e+03 9.029306047198876684e+01 3.422022556390977570e+03 7.976908558871318000e+00 6.130000000000000000e+02
3.547704730831973848e+03 3.136543633285558599e+02 3.415436034115138682e+03 8.306666347394633831e+00 6.130000000000000000e+02
3.468259380097879330e+03 7.955514322354540013e+01 3.424859536082474278e+03 8.234145139389584145e+00 6.130000000000000000e+02
3.429205546492658868e+03 1.207332823697173296e+01 3.424250733137830139e+03 8.005324898793064747e+00 6.130000000000000000e+02
3.415900489396411103e+03 1.277314486635160584e+01 3.413780357142857156e+03 1.072363743663729885e+01 6.130000000000000000e+02
3.426420880913539804e+03 1.152126997629740224e+01 3.421740677966101885e+03 8.121881276684938200e+00 6.130000000000000000e+02
3.424061990212071578e+03 9.283960134449333879e+00 3.421855222337125269e+03 7.947197194898293127e+00 6.130000000000000000e+02
3.468427406199021334e+03 7.065888947347362148e+01 3.423023743016759909e+03 7.903273168247978653e+00 6.130000000000000000e+02
3.450371941272430831e+03 3.207986560359942274e+01 3.419977777777777646e+03 8.012921663179225717e+00 6.130000000000000000e+02
3.428756933115823813e+03 1.723405630227865259e+01 3.419375954198473210e+03 8.053368863010295087e+00 6.130000000000000000e+02
3.550538336052202339e+03 3.125739334377836371e+02 3.415366325369738206e+03 8.442406314615016782e+00 6.130000000000000000e+02
3.432287112561174581e+03 1.741506858113213241e+01 3.420432954545454322e+03 8.022556574928835005e+00 6.130000000000000000e+02
3.452590538336052305e+03 3.200347210777701434e+01 3.421233830845771081e+03 8.521558831963242042e+00 6.130000000000000000e+02
3.427642740619902270e+03 1.853328033370854655e+01 3.418872483221476614e+03 7.957343145861792699e+00 6.130000000000000000e+02
3.416138662316476257e+03 1.119901633578737510e+01 3.413127551020408191e+03 8.500963698217827158e+00 6.130000000000000000e+02
3.432913539967373708e+03 2.349462531360883588e+01 3.423844210526315692e+03 8.353816849541212619e+00 6.130000000000000000e+02
3.419177814029363617e+03 1.951255998527917512e+01 3.412841573033707846e+03 1.155877320371860151e+01 6.130000000000000000e+02
3.432216965742251432e+03 1.883127381948458634e+01 3.419963289280469780e+03 8.066544297564439248e+00 6.130000000000000000e+02
3.437659053833605412e+03 3.473234273312407083e+01 3.419394916911046039e+03 8.674433708557678813e+00 6.130000000000000000e+02
3.452835236541598533e+03 4.527430190015088129e+01 3.424631474103585788e+03 8.095892262882324886e+00 6.130000000000000000e+02
3.454957585644372102e+03 4.411339564958647941e+01 3.425610557768924082e+03 8.300670068932765489e+00 6.130000000000000000e+02
3.428133768352365223e+03 1.098798327724376556e+01 3.422358674463937405e+03 7.915489773849323285e+00 6.130000000000000000e+02
3.430791190864600139e+03 2.220398067094446048e+01 3.421065834279228056e+03 8.842176660479283967e+00 6.130000000000000000e+02
3.428076672104404679e+03 3.004698323165161256e+01 3.416959782608695605e+03 1.502908455500323015e+01 6.130000000000000000e+02
3.429564437194127095e+03 1.026553688424277055e+01 3.430055150884495106e+03 1.746261286515195010e+01 6.130000000000000000e+02
3.460528548123980272e+03 7.584412140089126808e+01 3.417828075709779114e+03 8.482330888769364918e+00 6.130000000000000000e+02
3.416740619902120670e+03 1.419473965500847612e+01 3.411933196300102736e+03 9.021195651123790071e+00 6.130000000000000000e+02
3.425807504078303282e+03 2.297481724712358186e+01 3.417939393939393995e+03 9.190513321711767603e+00 6.130000000000000000e+02
3.434763458401304888e+03 2.037594067397654030e+01 3.419725173210161756e+03 7.810736912301251778e+00 6.130000000000000000e+02
3.437375203915171369e+03 4.721475187497908621e+01 3.416219378427787888e+03 8.993769383892928460e+00 6.130000000000000000e+02
3.423667210440456984e+03 1.230048679588525218e+01 3.420761229314420689e+03 8.286946664098227444e+00 6.130000000000000000e+02
3.426973898858075245e+03 1.877798433180799975e+01 3.419683928571428623e+03 8.378443360061288203e+00 6.130000000000000000e+02
3.432548123980423952e+03 1.757685664813253013e+01 3.422550351288056390e+03 7.788730742199847512e+00 6.130000000000000000e+02
3.416236541598695112e+03 1.510175931910317182e+01 3.412687612208258543e+03 1.142909171309872107e+01 6.130000000000000000e+02
3.424236541598695112e+03 1.364982126864259726e+01 3.418671861471861575e+03 8.405349538474105486e+00 6.130000000000000000e+02
3.426683523654159671e+03 1.010891774258940501e+01 3.424835497835497790e+03 8.688512821834937228e+00 6.130000000000000000e+02
3.430833605220228492e+03 1.714590623751006504e+01 3.423671562082777200e+03 8.467262352071216469e+00 6.130000000000000000e+02
3.590874388254486348e+03 2.124109383575250547e+02 3.429986696230598682e+03 1.184928639102204784e+01 6.130000000000000000e+02
3.428510603588907088e+03 1.360136143007398424e+01 3.421319172113289824e+03 8.306983345315737566e+00 6.130000000000000000e+02
3.429986949429037395e+03 1.638942361762103417e+01 3.419815967523680683e+03 7.710682850298655744e+00 6.130000000000000000e+02
3.420378466557911906e+03 1.566680990891141434e+01 3.414433856502242179e+03 8.450535149930775702e+00 6.130000000000000000e+02
3.449068515497553108e+03 4.976979833210209136e+01 3.419803773584905684e+03 9.586507071688240345e+00 6.130000000000000000e+02
3.416112561174551502e+03 1.271979570350548983e+01 3.412258064516129252e+03 9.359950401723258651e+00 6.130000000000000000e+02
3.431034257748776326e+03 2.648476063360537580e+01 3.414327648114901422e+03 1.095737655334670713e+01 6.130000000000000000e+02
3.759605220228384951e+03 1.037589137241483286e+03 3.425450847457627333e+03 8.693208717895194226e+00 6.130000000000000000e+02
3.427032626427406285e+03 1.097701495001300032e+01 3.421291984732824403e+03 7.653807905229174757e+00 6.130000000000000000e+02
3.533125611745513652e+03 3.054339926445625792e+02 3.419438556933483596e+03 9.115839835736180063e+00 6.130000000000000000e+02
3.424256117455138792e+03 1.657661974840180719e+01 3.415867507886435305e+03 8.592743006766049518e+00 6.130000000000000000e+02
3.417876019575856390e+03 1.772633074763343330e+01 3.411193171608265857e+03 1.125947611701672813e+01 6.130000000000000000e+02
3.866745513866231704e+03 1.074728165714340776e+03 3.427146892655367083e+03 8.994468102456322001e+00 6.130000000000000000e+02
3.418711256117454923e+03 9.298730142986588731e+00 3.416853389830508604e+03 8.009932205254795434e+00 6.130000000000000000e+02
3.422703099510603806e+03 9.161231539105388677e+00 3.420540517241379348e+03 7.964906632440572842e+00 6.130000000000000000e+02
3.429848287112561138e+03 2.079908121251065367e+01 3.422216101694915324e+03 8.311310145136035388e+00 6.130000000000000000e+02
3.499422512234910300e+03 8.302975713484524078e+01 3.424446601941747758e+03 8.768022388688338609e+00 6.130000000000000000e+02
3.426738988580750629e+03 1.232076975393163210e+01 3.422645677694770711e+03 7.853947270073351916e+00 6.130000000000000000e+02
3.478670473083197521e+03 8.444320499846277528e+01 3.422717777777777883e+03 7.655231729967824528e+00 6.130000000000000000e+02
3.433831973898857996e+03 2.458356900672921697e+01 3.424997747747747781e+03 8.064212699259073247e+00 6.130000000000000000e+02
3.429732463295269099e+03 1.302727243316881811e+01 3.419780508474576436e+03 9.263018859179840803e+00 6.130000000000000000e+02
3.450670473083197521e+03 5.710937155166202928e+01 3.425405271828665718e+03 9.618788513706595822e+00 6.130000000000000000e+02
3.426567699836868087e+03 2.114003803030999151e+01 3.420669309173272723e+03 2.279216844790916596e+01 6.130000000000000000e+02
3.423982055464926816e+03 1.226068150415598623e+01 3.419314649681528863e+03 8.419970310904465904e+00 6.130000000000000000e+02
3.474859706362153247e+03 7.247970897631013543e+01 3.423611328125000000e+03 8.424255147998781723e+00 6.130000000000000000e+02
3.426889070146818995e+03 1.427134255148523501e+01 3.420977119784656679e+03 8.040326610309836752e+00 6.130000000000000000e+02
3.447535073409461802e+03 4.270515202712888225e+01 3.420108139534883776e+03 8.106481975989439093e+00 6.130000000000000000e+02
3.449696574225122276e+03 4.160118196192846796e+01 3.421801578354002231e+03 8.870423715922759911e+00 6.130000000000000000e+02
3.424587275693311767e+03 9.999884236720468778e+00 3.421757627118643995e+03 8.637358812205848224e+00 6.130000000000000000e+02
3.428758564437194309e+03 1.447573587412389884e+01 3.424356557377049285e+03 9.397850187587970083e+00 6.130000000000000000e+02
3.425980424143556320e+03 9.802433786557358530e+00 3.421109523809524035e+03 8.255776511327608702e+00 6.130000000000000000e+02
3.429823817292006424e+03 1.072441165427747123e+01 3.425604237288135664e+03 7.949319276557175407e+00 6.130000000000000000e+02
3.431939641109298464e+03 2.730233026168010824e+01 3.419012799999999970e+03 7.761844894095733416e+00 6.130000000000000000e+02
3.420254486133768296e+03 1.559741791505424047e+01 3.415972033898305199e+03 1.147429245699626676e+01 6.130000000000000000e+02
3.426406199021207158e+03 2.184290106620737149e+01 3.416451868629671480e+03 1.438354667556021482e+01 6.130000000000000000e+02
3.420055464926590503e+03 9.747724391863586746e+00 3.418373853211009191e+03 8.037478427012512583e+00 6.130000000000000000e+02
3.425215334420880936e+03 1.452194019100069156e+01 3.420656578947368416e+03 8.430003364023736623e+00 6.130000000000000000e+02
3.426747145187601745e+03 1.008316215581633024e+01 3.423579831932773232e+03 8.129548895102351125e+00 6.130000000000000000e+02
3.428991843393148429e+03 1.147527018429432033e+01 3.425197106690777673e+03 8.183642151391689268e+00 6.130000000000000000e+02
3.420417618270799267e+03 1.632105945099947775e+01 3.415166666666666515e+03 8.943859926535496996e+00 6.130000000000000000e+02
3.427789559543230098e+03 9.999498615577230964e+00 3.424300000000000182e+03 7.858375646188604513e+00 6.130000000000000000e+02
3.421221859706362011e+03 1.147419454358505675e+01 3.418674725274725461e+03 8.814181796894244414e+00 6.130000000000000000e+02
3.437037520391517319e+03 3.403687993646197185e+01 3.425222543352600951e+03 9.362152339154226510e+00 6.130000000000000000e+02
3.431013050570962605e+03 1.229503378538422176e+01 3.424077118644067923e+03 8.055211083273551509e+00 6.130000000000000000e+02
3.423662316476345950e+03 9.910455492863354365e+00 3.420825053995680264e+03 8.139155470866858977e+00 6.130000000000000000e+02
3.427030995106035789e+03 1.835397868566314372e+01 3.418922121896162480e+03 7.805018528706279213e+00 6.130000000000000000e+02
3.429557911908646020e+03 3.656041936960838967e+01 3.411596513075965049e+03 9.548152216813104332e+00 6.130000000000000000e+02
3.425983686786296857e+03 3.213658242000264664e+01 3.418172991071428442e+03 1.781051638027553352e+01 6.130000000000000000e+02
3.423740619902120670e+03 9.400440668963177870e+00 3.422188741721854512e+03 8.209099912584417069e+00 6.130000000000000000e+02
3.459680261011419134e+03 5.636850512979822270e+01 3.419354868061874640e+03 8.759739228539801914e+00 6.130000000000000000e+02
3.428773246329526955e+03 1.335715199297609779e+01 3.424168604651162696e+03 8.617218587951480657e+00 6.130000000000000000e+02
3.433673735725938059e+03 1.945114544093527087e+01 3.426667281105990696e+03 8.351323109348589568e+00 6.130000000000000000e+02
3.422460032626427619e+03 9.874437708760352095e+00 3.420344751381215247e+03 7.657043669450256829e+00 6.130000000000000000e+02
3.446092985318107822e+03 5.816127238080429152e+01 3.417430107526881784e+03 9.199910663133428201e+00 6.130000000000000000e+02
3.419494290375203946e+03 1.262505019235177706e+01 3.416963559322033689e+03 9.424069124144326182e+00 6.130000000000000000e+02
3.427629690048939665e+03 1.363285421081345383e+01 3.421227397260273847e+03 7.880637973513410444e+00 6.130000000000000000e+02
3.448820554649265887e+03 5.694352345076332966e+01 3.416552631578947512e+03 7.717281933635268487e+00 6.130000000000000000e+02
3.426251223491027758e+03 1.267843679301549109e+01 3.420084455324357350e+03 8.396622607629590007e+00 6.130000000000000000e+02
3.420123980424143610e+03 1.101567750423312297e+01 3.417062711864406992e+03 9.347861140390818946e+00 6.130000000000000000e+02
3.434331158238172975e+03 1.596354814239928288e+01 3.427159630606859992e+03 8.443330000623724629e+00 6.130000000000000000e+02
3.554404567699836662e+03 1.861615607481312509e+02 3.422690846286701344e+03 2.057077010897257452e+01 6.130000000000000000e+02
3.422081566068515713e+03 2.029745850324581014e+01 3.413747757847533649e+03 1.489154534544494268e+01 6.130000000000000000e+02
3.423567699836868087e+03 1.236954374626051134e+01 3.418887133182844082e+03 7.595643972500301544e+00 6.130000000000000000e+02
3.424929853181076851e+03 1.137969799273471239e+01 3.418967741935483900e+03 8.749134043666714433e+00 6.130000000000000000e+02
3.422329526916802479e+03 1.073463358375577492e+01 3.420394055608820508e+03 8.130470318380000450e+00 6.130000000000000000e+02
3.429350734094616655e+03 1.509446017074134794e+01 3.423632352941176578e+03 9.124795584760670764e+00 6.130000000000000000e+02
3.426805872756933240e+03 1.628397559277703621e+01 3.420370086289549363e+03 8.454783386996361116e+00 6.130000000000000000e+02
3.427425774877650838e+03 3.309908681108075967e+01 3.411870340356564157e+03 9.752830884257601696e+00 6.130000000000000000e+02
3.427001631321370496e+03 9.836095457434462119e+00 3.425745974955277234e+03 9.219634531855520621e+00 6.130000000000000000e+02
3.427269168026100942e+03 1.386032558224478528e+01 3.421631500742942080e+03 8.864558896766894236e+00 6.130000000000000000e+02
3.421933115823817388e+03 1.093046819627812205e+01 3.417966918714555959e+03 8.985382066654253208e+00 6.130000000000000000e+02
3.433681892332789630e+03 1.485256356256134325e+01 3.425830882352940989e+03 8.423018435073482024e+00 6.130000000000000000e+02
3.433887438825448498e+03 1.464329728683389753e+01 3.426011554621848518e+03 8.304149571398587781e+00 6.130000000000000000e+02
3.419838499184339526e+03 1.412857594049885357e+01 3.413535928143712681e+03 9.798580622844392352e+00 6.130000000000000000e+02
3.421342577487765084e+03 2.052079114093480428e+01 3.413947309417040287e+03 1.512935715480714194e+01 6.130000000000000000e+02
3.470794453507341132e+03 5.124253976087705098e+01 3.424111951588502052e+03 9.085550329195429597e+00 6.130000000000000000e+02
3.415486133768352374e+03 1.221271047409341293e+01 3.412672727272727116e+03 9.258143086904546237e+00 6.130000000000000000e+02
3.526079934747145217e+03 1.305795032193305474e+02 3.419255263157894660e+03 8.786838164592989386e+00 6.130000000000000000e+02
3.483969004893964211e+03 8.704781468213157325e+01 3.426880952380952294e+03 8.509665039998374425e+00 6.130000000000000000e+02
3.434471451876019728e+03 2.201685363666776851e+01 3.423085593220338978e+03 7.862394677947580846e+00 6.130000000000000000e+02
3.439252854812398255e+03 1.931738043299219854e+01 3.428071428571428442e+03 8.563025542047620675e+00 6.130000000000000000e+02
3.618776508972267493e+03 3.944844662308486249e+02 3.432006514657980460e+03 8.804053510213190492e+00 6.130000000000000000e+02
3.441143556280587291e+03 2.938930810253988923e+01 3.427823734729493935e+03 8.350439393156291246e+00 6.130000000000000000e+02
3.426601957585644413e+03 9.590717172048218941e+00 3.424665413533834453e+03 7.875134992162307945e+00 6.130000000000000000e+02
3.446823817292006424e+03 1.770406411657906176e+01 3.429090551181102455e+03 9.521405086136690343e+00 6.130000000000000000e+02
3.495546492659053911e+03 1.289212863848746338e+02 3.427203346203346428e+03 7.930186961906989573e+00 6.130000000000000000e+02
3.424344208809135580e+03 1.267889100942307934e+01 3.421911819887429829e+03 8.807601136302089628e+00 6.130000000000000000e+02
3.627241435562805691e+03 3.948088728909681890e+02 3.431587982832617854e+03 8.922760199574144124e+00 6.130000000000000000e+02
3.430323001631321404e+03 1.038712699948465534e+01 3.428937369519832828e+03 8.262792458870134027e+00 6.130000000000000000e+02
3.433631321370310161e+03 3.455805052139985634e+01 3.415445783132530323e+03 1.297967488536116321e+01 6.130000000000000000e+02
3.438880913539967423e+03 3.650525240289471185e+01 3.420272251308900650e+03 8.358286771751336275e+00 6.130000000000000000e+02
3.468257748776508834e+03 8.520039974644973313e+01 3.436198156682027729e+03 1.172623182148515575e+01 6.130000000000000000e+02
3.424836867862969029e+03 2.059956471713802273e+01 3.414659969088098933e+03 1.303017501400075595e+01 6.130000000000000000e+02
3.495313213703099336e+03 1.211309664477909820e+02 3.419189342403627961e+03 8.379692804333858547e+00 6.130000000000000000e+02
3.432553017944534986e+03 1.370664018577805798e+01 3.425656250000000000e+03 9.300793116942591254e+00 6.130000000000000000e+02
3.424381729200652444e+03 1.937079903904767164e+01 3.415036885245901431e+03 1.226311075462805178e+01 6.130000000000000000e+02
3.429701468189233310e+03 1.827630815926760732e+01 3.422709322033898388e+03 7.856838619933846246e+00 6.130000000000000000e+02
3.439804241435562744e+03 2.949478094049870691e+01 3.426913772455089656e+03 7.780352316943509372e+00 6.130000000000000000e+02
3.423334420880913513e+03 1.905655889021937810e+01 3.414060031595576675e+03 1.084864409370993599e+01 6.130000000000000000e+02
3.536081566068515713e+03 1.579373671555914314e+02 3.433376532399299322e+03 1.092660160579456630e+01 6.130000000000000000e+02
3.461024469820554714e+03 5.979244460818597418e+01 3.420162131519274226e+03 7.777505151803551620e+00 6.130000000000000000e+02
3.546526916802610231e+03 1.496745507265416961e+02 3.426438082556591326e+03 9.105307186465235958e+00 6.130000000000000000e+02
3.430557911908646020e+03 1.093068731447347375e+01 3.427539094650205698e+03 8.444658525751988165e+00 6.130000000000000000e+02
3.421683523654159671e+03 1.616385327431500940e+01 3.417233050847457434e+03 1.093102066260182781e+01 6.130000000000000000e+02
3.465088091353996788e+03 1.019350882846536592e+02 3.427143046357615731e+03 7.927531955478687387e+00 6.130000000000000000e+02
3.426363784665579260e+03 1.532996915701190055e+01 3.420225806451612698e+03 8.927204444188868493e+00 6.130000000000000000e+02
3.429676998368678596e+03 9.143414684870633025e+00 3.427502659574467998e+03 7.994678639175243795e+00 6.130000000000000000e+02
3.434727569331158065e+03 3.212220507461010754e+01 3.416476271186440499e+03 8.500166279192162833e+00 6.130000000000000000e+02
3.433484502446981878e+03 1.565914993834571867e+01 3.429043307086614277e+03 9.867998256389819645e+00 6.130000000000000000e+02
3.429445350734094518e+03 9.756197616094802072e+00 3.425355990783410107e+03 7.949799206803055185e+00 6.130000000000000000e+02
3.444228384991843541e+03 4.655744274420055717e+01 3.419656146179402185e+03 7.534838493832050510e+00 6.130000000000000000e+02
3.430862969004893785e+03 2.432073912077444433e+01 3.421577653631285102e+03 8.243931444871325454e+00 6.130000000000000000e+02
